country,month,n_cyber_tenders,n_cyber_awards,n_strict_tenders,est_value_cyber_eur,est_value_cyber_real,est_value_cyber_real_win,awd_value_cyber_eur,awd_value_cyber_real,awd_value_cyber_real_win,n_buyers_cyber,n_new_buyers_cyber,est_value_new_real,est_value_incumbent_real,n_ict72_tenders,n_ict_generic_tenders,share_cyber_n,share_cyber_value,accel_share_ict,negwc_share_ict,accel_share_cyber,n_modifications_ict,n_modifications_cyber,n_placebo45_tenders,post_eforms,month_2023_10,treat_month,treat_month_alt,treat_month_it_alt,group
LT,2025-12,0.0,1.0,0.0,0.0,0.0,0.0,10900.0,8044.509978958107,8044.509978958107,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,0,2024-10,2024-11,2024-10,early
LT,2026-01,0.0,1.0,0.0,0.0,0.0,0.0,226061.88,,,0.0,0.0,0.0,0.0,30.0,30.0,0.0,,0.0,0.0,,2.0,0.0,,1,0,2024-10,2024-11,2024-10,early
LT,2026-02,0.0,2.0,0.0,0.0,0.0,0.0,644148.0,,,0.0,0.0,0.0,0.0,38.0,38.0,0.0,,0.0,0.0,,0.0,0.0,,1,0,2024-10,2024-11,2024-10,early
LT,2026-03,0.0,1.0,0.0,0.0,0.0,0.0,89661.0,,,0.0,0.0,0.0,0.0,53.0,53.0,0.0,,0.0,0.0,,1.0,0.0,,1,0,2024-10,2024-11,2024-10,early
LT,2026-04,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,,0.0,60.0,59.0,0.016666666666666666,,0.0,0.0,0.0,3.0,0.0,,1,0,2024-10,2024-11,2024-10,early
LT,2026-05,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,1.0,,,59.0,56.0,0.05084745762711865,,0.0,0.0,0.0,3.0,0.0,,1,0,2024-10,2024-11,2024-10,early
LT,2026-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,,0.0,0.0,,0.0,0.0,,1,0,2024-10,2024-11,2024-10,early
LT,2026-07,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,50.0,49.0,0.02,,0.0,0.0,0.0,1.0,0.0,,1,0,2024-10,2024-11,2024-10,early
LV,2021-01,0.0,6.0,0.0,0.0,0.0,0.0,38919.0,40275.14301864157,40275.14301864157,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,,4.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-02,0.0,1.0,0.0,0.0,0.0,0.0,6944.0,7154.931789641337,7154.931789641337,0.0,0.0,0.0,0.0,7.0,7.0,0.0,,0.0,0.0,,3.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-03,0.0,1.0,0.0,0.0,0.0,0.0,5120.0,5235.596084868381,5235.596084868381,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,,8.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,,0.0,0.0,,8.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-05,0.0,1.0,0.0,0.0,0.0,0.0,6240.0,6288.555765255684,6288.555765255684,0.0,0.0,0.0,0.0,11.0,11.0,0.0,,0.0,0.0,,11.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,,0.0,0.0,,12.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-07,0.0,1.0,0.0,0.0,0.0,0.0,14720.0,14732.59074140188,14732.59074140188,0.0,0.0,0.0,0.0,20.0,20.0,0.0,,0.0,0.0,,7.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,,0.0,0.0,,12.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,,0.0,0.0,,11.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-10,0.0,1.0,0.0,0.0,0.0,0.0,8288.0,8097.07080211419,8097.07080211419,0.0,0.0,0.0,0.0,9.0,9.0,0.0,,0.0,0.0,,10.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,,0.0,0.0,,8.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2021-12,0.0,1.0,0.0,0.0,0.0,0.0,6300.0,6066.0806285419885,6066.0806285419885,0.0,0.0,0.0,0.0,11.0,11.0,0.0,,0.0,0.0,,6.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,,0.0,0.0,,10.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-02,0.0,1.0,0.0,0.0,0.0,0.0,6720.0,6365.003800996706,6365.003800996706,0.0,0.0,0.0,0.0,5.0,5.0,0.0,,0.0,0.0,,7.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,,0.0,0.0,,8.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,,0.0,0.0,,7.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,,0.0,0.0,,5.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-06,1.0,4.0,1.0,,,,26352.0,22204.71505861136,22204.71505861136,1.0,0.0,0.0,,13.0,12.0,0.07692307692307693,,0.0,0.0,0.0,16.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-07,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,17.0,17.0,0.0,,0.0,0.0,,5.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,,9.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,,0.0,0.0,,8.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-10,1.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,,16.0,15.0,0.0625,,0.0,0.0,0.0,11.0,1.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,,10.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2022-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,,0.0,0.0,,15.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2023-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,,0.0,0.0,,20.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2023-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,,0.0,0.0,,12.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2023-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,,0.0,0.0,,10.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2023-04,1.0,1.0,1.0,,,,413223.14,322165.8983280029,322165.8983280029,1.0,1.0,,0.0,15.0,14.0,0.06666666666666667,,0.0,0.0,0.0,11.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2023-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,,6.0,1.0,,0,0,2024-09,2024-09,2024-09,early
LV,2023-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,,0.0,0.0,,6.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2023-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,,0.0,0.0,,1.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2023-08,0.0,1.0,0.0,0.0,0.0,0.0,7000.0,5443.48705501618,5443.48705501618,0.0,0.0,0.0,0.0,7.0,7.0,0.0,,0.0,0.0,,8.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,,0.0,0.0,,9.0,0.0,,0,0,2024-09,2024-09,2024-09,early
LV,2023-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,,19.0,0.0,,0,1,2024-09,2024-09,2024-09,early
LV,2023-11,0.0,2.0,0.0,0.0,0.0,0.0,330000.0,259119.2843638401,259119.2843638401,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2023-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,,4.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,,13.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,,4.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-04,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,20.0,19.0,0.05,,0.0,0.0,0.0,2.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,,1.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-07,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,,5.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,,2.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-09,1.0,1.0,0.0,,,,200000.0,153895.33154921205,153895.33154921205,1.0,1.0,,0.0,25.0,24.0,0.04,,0.0,0.0,0.0,5.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-10,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,,16.0,15.0,0.0625,,0.0,0.0,0.0,3.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,,1.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2024-12,1.0,1.0,0.0,,,,,,,1.0,0.0,0.0,,14.0,13.0,0.07142857142857142,,0.0,0.0,0.0,1.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,,3.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,,2.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,1.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,,2.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,,6.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,,1.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,,3.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-08,1.0,1.0,1.0,64900.0,48005.37983729112,48005.37983729112,779735.0,576756.1609773526,576756.1609773526,1.0,1.0,48005.37983729112,0.0,18.0,17.0,0.05555555555555555,0.0011967893222050983,0.0,0.0,0.0,7.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,,5.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,,7.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,,6.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2025-12,0.0,1.0,0.0,0.0,0.0,0.0,74800.0,55335.534591194955,55335.534591194955,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,,5.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2026-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,,0.0,0.0,,2.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2026-02,1.0,0.0,1.0,454546.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,20.0,19.0,0.05,,0.0,0.0,0.0,3.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2026-03,1.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,13.0,12.0,0.07692307692307693,,0.0,0.0,0.0,2.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2026-04,2.0,0.0,1.0,,,,0.0,0.0,0.0,2.0,1.0,,,8.0,6.0,0.25,,0.0,0.0,0.0,4.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2026-05,1.0,1.0,0.0,,,,,,,1.0,0.0,0.0,,12.0,11.0,0.08333333333333333,,0.0,0.0,0.0,4.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2026-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,,0.0,0.0,,4.0,0.0,,1,0,2024-09,2024-09,2024-09,early
LV,2026-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,,0.0,0.0,,8.0,0.0,,1,0,2024-09,2024-09,2024-09,early
SE,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,,0.0,0.0,,14.0,1.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,,0.0,0.0,,22.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,,0.0,0.0,,38.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-04,1.0,1.0,0.0,,,,295217.47687463096,297768.8055652888,297768.8055652888,1.0,1.0,,0.0,108.0,107.0,0.009259259259259259,,0.0,0.0,0.0,25.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,,0.0,0.0,,18.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-06,1.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,87.0,86.0,0.011494252873563218,,0.0,0.0,0.0,30.0,1.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-07,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,48.0,48.0,0.0,,0.0,0.0,,12.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-08,0.0,1.0,0.0,0.0,0.0,0.0,1566216.7056589366,1562916.0322065004,1562916.0322065004,0.0,0.0,0.0,0.0,32.0,32.0,0.0,,0.0,0.0,,12.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,,0.0,0.0,,24.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-10,1.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,80.0,79.0,0.0125,,0.0,0.0,0.0,15.0,1.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,,0.0,0.0,,24.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2021-12,2.0,2.0,0.0,,,,571104.4915600724,554915.412811836,554915.412811836,2.0,2.0,,0.0,81.0,79.0,0.024691358024691357,,0.0,0.0,0.0,23.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-01,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,40.0,39.0,0.025,,0.0,0.0,0.0,13.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-02,1.0,1.0,0.0,,,,332251.14389322395,322152.88622158254,322152.88622158254,1.0,1.0,,0.0,74.0,73.0,0.013513513513513514,,0.0,0.0,0.0,18.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-03,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,83.0,82.0,0.012048192771084338,,0.0,0.0,0.0,29.0,1.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-04,2.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,2.0,,0.0,85.0,83.0,0.023529411764705882,,0.0,0.0,0.0,31.0,1.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,0.0,,0.0,0.0,,35.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-06,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,67.0,66.0,0.014925373134328358,,0.0,0.0,0.0,31.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-07,0.0,1.0,0.0,0.0,0.0,0.0,761214.917921174,704625.4934488168,704625.4934488168,0.0,0.0,0.0,0.0,53.0,53.0,0.0,,0.0,0.0,,17.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,,0.0,0.0,,12.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-09,0.0,1.0,0.0,0.0,0.0,0.0,1112759.6439169138,1001997.5864512367,1001997.5864512367,0.0,0.0,0.0,0.0,75.0,75.0,0.0,,0.0,0.0,,29.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-10,0.0,1.0,0.0,0.0,0.0,0.0,182643.39789777447,164799.18515638038,164799.18515638038,0.0,0.0,0.0,0.0,81.0,81.0,0.0,,0.0,0.0,,22.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-11,1.0,1.0,1.0,,,,393573.4112759426,352187.69175109727,352187.69175109727,1.0,1.0,,0.0,91.0,90.0,0.01098901098901099,,0.0,0.0,0.0,23.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2022-12,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,80.0,79.0,0.0125,,0.0,0.0,0.0,18.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2023-01,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,55.0,54.0,0.01818181818181818,,0.0,0.0,0.0,18.0,1.0,,0,0,2026-01,2026-01,2026-01,late
SE,2023-02,2.0,0.0,1.0,,,,0.0,0.0,0.0,2.0,1.0,,,77.0,75.0,0.025974025974025976,,0.0,0.0,0.0,33.0,1.0,,0,0,2026-01,2026-01,2026-01,late
SE,2023-03,1.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,0.0,94.0,93.0,0.010638297872340425,,0.0,0.0,0.0,29.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2023-04,0.0,2.0,0.0,0.0,0.0,0.0,20287554.02663844,17815166.263099607,17815166.263099607,0.0,0.0,0.0,0.0,83.0,83.0,0.0,,0.0,0.0,,19.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2023-05,2.0,1.0,0.0,,,,,,,2.0,2.0,,0.0,111.0,109.0,0.018018018018018018,,0.0,0.0,0.0,25.0,1.0,,0,0,2026-01,2026-01,2026-01,late
SE,2023-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,,0.0,0.0,,25.0,2.0,,0,0,2026-01,2026-01,2026-01,late
SE,2023-07,0.0,1.0,0.0,0.0,0.0,0.0,579235.5363021411,504197.61774917337,504197.61774917337,0.0,0.0,0.0,0.0,35.0,35.0,0.0,,0.0,0.0,,12.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2023-08,0.0,1.0,0.0,0.0,0.0,0.0,1693236.3673306976,1476326.089844889,1476326.089844889,0.0,0.0,0.0,0.0,34.0,34.0,0.0,,0.0,0.0,,13.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0,,0.0,0.0,,22.0,0.0,,0,0,2026-01,2026-01,2026-01,late
SE,2023-10,2.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,2.0,,0.0,97.0,95.0,0.020618556701030927,,0.0,0.0,0.0,26.0,0.0,,0,1,2026-01,2026-01,2026-01,late
SE,2023-11,4.0,0.0,3.0,216497.0772894566,187578.73598484756,187578.73598484756,0.0,0.0,0.0,4.0,4.0,187578.73598484756,0.0,86.0,82.0,0.046511627906976744,2.499951027541089e-08,0.0,0.0,0.0,19.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2023-12,0.0,1.0,0.0,0.0,0.0,0.0,5623594.101474632,4839789.429492605,4839789.429492605,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,,3.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-01,1.0,1.0,0.0,1063509.225942535,917638.3392708907,917638.3392708907,,,,1.0,1.0,917638.3392708907,0.0,90.0,89.0,0.011111111111111112,0.003836979528487342,0.0,0.0,0.0,3.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-02,2.0,1.0,0.0,1777777.7777777778,1530829.5591983537,1530829.5591983537,33244444.444444444,28626512.757009216,28626512.757009216,2.0,1.0,1530829.5591983537,,106.0,104.0,0.018867924528301886,0.005648680327058592,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-04,1.0,0.0,0.0,603916.8320248469,517968.9311777565,517968.9311777565,0.0,0.0,0.0,1.0,1.0,517968.9311777565,0.0,101.0,100.0,0.009900990099009901,0.0014540955533022416,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-05,2.0,0.0,0.0,602482.3128431997,515937.54822251585,515937.54822251585,0.0,0.0,0.0,2.0,1.0,0.07370535350245178,515937.47451716237,117.0,115.0,0.017094017094017096,0.0014206496622021522,0.0,0.0,0.0,1.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-06,2.0,1.0,2.0,6114256.851955233,5240023.725693148,5240023.725693148,443062.0907213937,379711.8641806629,379711.8641806629,2.0,2.0,5240023.725693148,0.0,70.0,68.0,0.02857142857142857,0.0033107641579551194,0.0,0.0,0.0,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
SE,2024-07,0.0,2.0,0.0,0.0,0.0,0.0,20117234.92074503,17215445.968115427,17215445.968115427,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,0,2026-01,2026-01,2026-01,late
