rel_month,att,se,ci_lo,ci_hi
-18,0.38649492610898245,0.22343337033392102,-0.05142643268990288,0.8244162849078678
-17,0.3947653648501329,0.23314194215008624,-0.0621844450497569,0.8517151747500227
-16,0.5127362392016478,0.16284860836899775,0.19355883186594414,0.8319136465373514
-15,0.29321556900322415,0.22712443291916706,-0.15194013952742674,0.7383712775338751
-14,0.3735574073208159,0.12187750004541656,0.13468189670602063,0.6124329179356112
-13,0.5441029065458685,0.20191829276906215,0.1483503248986922,0.9398554881930448
-12,0.28198328712032417,0.1616343687015382,-0.034814254198558825,0.5987808284392071
-11,0.3753318366377576,0.19108359724266943,0.0008148680057683544,0.7498488052697468
-10,0.3153492340810412,0.202730834871905,-0.08199590082362945,0.7126943689857119
-9,0.35867399950784523,0.18497746893473951,-0.00387517755562089,0.7212231765713113
-8,0.13736208022622987,0.14264093868791158,-0.14220902232306287,0.4169331827755226
-7,0.00936532665179754,0.1539776018830894,-0.2924252274649045,0.31115588076849954
-6,0.12375443297647115,0.19100201159135127,-0.2506026307172793,0.4981114966702216
-5,0.2478802140396176,0.12763145129628473,-0.0022728337956784694,0.4980332618749137
-4,0.1297639403277893,0.13210083229092,-0.1291489332901797,0.38867681394575826
-3,0.3614630562217061,0.12820869560335466,0.11017863033427222,0.61274748210914
-2,0.21932173393508825,0.2024236568450877,-0.17742134310017843,0.6160648109703549
-1,0.0,,,
0,0.2650369321094566,0.1446894815280327,-0.018549240627260932,0.5486231048461742
1,0.3547868398400049,0.18257416295751422,-0.003051944064269785,0.7126256237442796
2,0.040147348134702394,0.12296929258566985,-0.20086803653757881,0.2811627328069836
3,0.017399926062963054,0.12329658720635726,-0.22425694427819917,0.25905679640412527
4,0.3937210183994867,0.15938565693737128,0.08133087114998239,0.706111165648991
5,0.05074988502140261,0.21564460105556882,-0.37190576650802043,0.4734055365508256
6,0.07045058611399194,0.1617891492622334,-0.2466503195293606,0.3875514917573445
7,0.3382127654718903,0.18597115475334206,-0.02628400000798503,0.7027095309517656
8,0.347049389264104,0.20422929316148314,-0.05323266992047532,0.7473314484486833
9,0.21171611047462766,0.18177145665296512,-0.14454939798256758,0.5679816189318229
10,0.1873439734102973,0.2551700505632169,-0.31278013562687235,0.6874680824474669
11,0.15285897831561596,0.22542157358673232,-0.2889591872527249,0.5946771438839569
12,0.25927200941545636,0.20786371992201677,-0.14813339532421743,0.6666774141551302
13,0.3614803521705485,0.29492073144874625,-0.2165536597632034,0.9395143641043004
14,-0.20358766635452613,0.21136422608392724,-0.617853937099205,0.21067860439015273
15,0.06095721974629455,0.1878722613581492,-0.307265646209774,0.42918008570236305
16,0.04050554572186579,0.2492488497720641,-0.44801322301941426,0.5290243144631459
17,-0.335250162611327,0.21128838145007472,-0.7493677806052343,0.07886745538258028
18,0.03844027730922567,0.25468921080246704,-0.4607414031145394,0.5376219577329908
