rel_month,att,se,ci_lo,ci_hi
-18,-0.13478098399793315,0.14923696720744256,-0.42728006488650566,0.15771809689063937
-17,-0.09241954055087344,0.11129151503417771,-0.31054690180275973,0.12570782070101283
-16,-0.10079710449191191,0.13309670702003612,-0.3616618567120621,0.16006764772823823
-15,-0.1200322152502909,0.09145463531107442,-0.2992800066792418,0.05921557617866005
-14,-0.09541016553960913,0.0851273517452077,-0.26225670905948917,0.07143637798027089
-13,-0.00792347712562664,0.07080293689760164,-0.14669468344458797,0.1308477291933347
-12,-0.1534391661347391,0.09003115478236298,-0.3298969869947216,0.023018654725243393
-11,-0.08904384966576046,0.057116884672934354,-0.20099088653383962,0.02290318720231871
-10,-0.03037971691212758,0.0862930943150218,-0.1995110738840884,0.13875164005983326
-9,-0.2632105736066163,0.130512956989779,-0.5190112688224082,-0.007409878390824354
-8,-0.08337317214976284,0.08544281839171651,-0.25083801893512375,0.08409167463559808
-7,-0.041744432601716674,0.10160947252525618,-0.24089533923933093,0.15740647403589758
-6,-0.0014580471296814085,0.14715841180201703,-0.2898832342837488,0.286967140024386
-5,0.04356790795973509,0.12142998183321464,-0.19443048307671867,0.28156629899618885
-4,-0.013679137037502209,0.070043948816999,-0.15096275405378717,0.12360447997878277
-3,-0.08161173532184846,0.07643461381671873,-0.23142082557484478,0.06819735493114787
-2,-0.06163668866567927,0.08287532494860363,-0.2240693407719962,0.10079596344063764
-1,0.0,,,
0,-0.002195935002722582,0.05238901666071811,-0.10487652084319893,0.10048465083775376
1,0.0713763421413011,0.1128467503971225,-0.14979922440944005,0.29255190869204223
2,0.09789804853861153,0.1330698238699957,-0.1629140136756684,0.3587101107528915
3,-0.06591288907429607,0.15243125211513645,-0.36467265333830845,0.23284687518971628
4,-0.02670730840048283,0.14412691460042554,-0.309190870220197,0.25577625341923127
5,-0.03893433947138817,0.15716560675753272,-0.34697326832453723,0.26910458938176085
6,-0.039779370997544514,0.16641440328576748,-0.3659456079463728,0.28638686595128376
7,0.055514664466494536,0.1289650306812809,-0.1972521509339191,0.3082814798669082
8,0.07153269249805291,0.12087693232293649,-0.16538174141658815,0.308447126412694
9,0.10079953192195687,0.13870502500292903,-0.17105732155851175,0.3726563854024255
10,0.10330050866199045,0.12117789429593608,-0.13420379988044592,0.3408048172044268
11,0.09507845704963098,0.13012670120201403,-0.1599651907333215,0.35012210483258344
12,0.06145521009842868,0.13146380719969306,-0.19620911728348717,0.31911953748034455
13,0.13303139440656214,0.13163013884702063,-0.12495893701360494,0.3910217258267292
14,0.1613908608309495,0.12398093192244215,-0.08160730050674941,0.4043890221686484
15,0.005980797649804401,0.14216473657865558,-0.27265696591598454,0.28461856121559337
16,0.11781936488427389,0.13485243376895262,-0.1464865485304462,0.382125278298994
17,0.21517699151731068,0.1552636451200589,-0.08913416102641292,0.5194881440610343
18,0.103703414800809,0.18581718929101473,-0.2604915839180417,0.46789841351965966
