cohort_time,c0,c1,c2,c3,c4
37,-0.11341412621143589,0.01179889989464683,-0.1365395450621371,-0.09028870736073466,*
44,-0.0005097607141699838,0.00944287756139349,-0.019017460644922636,0.017997939216582666,
45,0.015421795470934535,0.01617289044380882,-0.016276487324842756,0.04712007826671183,
48,0.0007206477017991188,0.007514211548633994,-0.014006936305738455,0.015448231709336692,
51,0.2084272013163518,0.014883342667840051,0.17925638571781702,0.2375980169148866,*
54,0.0691058043582797,0.006746716653182363,0.05588248270414566,0.08232912601241374,*
