cohort_time,c0,c1,c2,c3,c4
37,-1.173417521297536,0.1079054844829078,-1.384908384618381,-0.961926657976691,*
44,-0.224453968831704,0.23080360796491714,-0.6768207279448435,0.22791279028143557,
45,-0.2508260232575841,0.2866730817673367,-0.8126949388586701,0.3110428923435019,
48,0.11892936035669799,0.4805580110121928,-0.8229470337094026,1.0608057544227987,
51,0.44619061842318186,0.11553345006225517,0.21974921729150487,0.6726320195548589,*
54,0.1790896336854665,0.3081558579343437,-0.4248847494908886,0.7830640168618216,
59,-0.49784483900411214,0.3285222613793109,-1.1417366394272155,0.1460469614189912,
60,0.1910272409429425,0.09225782640533318,0.010205223896541049,0.37184925798934393,*
