cohort_time,c0,c1,c2,c3,c4
37,0.3667503961354423,0.061144790175449625,0.2469088095493025,0.4865919827215821,*
44,-0.6622145607315408,0.06933937899391233,-0.7981172462699822,-0.5263118751930995,*
45,-0.016415694157402426,0.09450629757233212,-0.2016446337113985,0.16881324539659365,
48,-0.18286730257933215,0.10848254009103338,-0.39548917410918005,0.029754568950515786,
51,-0.011660895339402483,0.04339901063365309,-0.09672139314603337,0.0733996024672284,
54,-0.026453655305862897,0.10005646822588593,-0.22256072944887562,0.1696534188371498,
59,-0.14844992539539087,0.08549617667849682,-0.31601935250111796,0.019119501710336217,
60,0.22530231351110647,0.10888874160052706,0.011884301652185125,0.4387203253700278,*
