cohort_time,c0,c1,c2,c3,c4
37,-0.169454870373471,0.05259269965378565,-0.2725346675446231,-0.06637507320231897,*
44,0.041702165389047745,0.31936131894365843,-0.5842345177957321,0.6676388485738275,
45,0.28879341668223485,0.1724041607862117,-0.04911252924359277,0.6266993626080625,
48,-0.05226054529252835,0.17406466934613446,-0.393421028191825,0.28889993760676835,
51,0.5015016113803655,0.24221838187477715,0.02676230651223288,0.9762409162484982,*
54,-0.7629429034102677,0.2528450098587662,-1.2585100164041243,-0.26737579041641113,*
59,0.38644098081268274,0.2725497830938542,-0.1477467780454752,0.9206287396708407,
60,0.48974819918393386,0.4099248224913084,-0.31368968926800533,1.2931860876358732,
