cohort_time,c0,c1,c2,c3,c4
37,-0.18269148759593837,0.21099921427428067,-0.5962423483397782,0.23085937314790142,
44,0.10633074014408687,0.15947821469640552,-0.20624081697961427,0.41890229726778805,
45,0.05752940636855741,0.15453211739156963,-0.2453479781736348,0.3604067909107496,
48,0.11000603531216768,0.19044980689001267,-0.26326872705486537,0.48328079767920074,
51,0.3034601565487825,0.250616728508848,-0.18773960525181216,0.7946599183493772,
54,0.28379089302224775,0.13817061259222593,0.01298146861964844,0.5546003174248471,*
59,-0.11450672119656452,0.32597802228770445,-0.7534119046320602,0.5243984622389313,
60,-0.05674048972987511,0.3673100701730394,-0.7766549984279123,0.6631740189681621,
