rel_month,att,se,ci_lo,ci_hi
-18,0.46364262249613836,0.2313935917369005,0.010119516438448328,0.9171657285538284
-17,0.44363923127041177,0.2677452794718958,-0.08113187352511547,0.9684103360659391
-16,0.691613708394239,0.30675621723402197,0.09038257058181087,1.292844846206667
-15,0.3863421912157362,0.2797835229935215,-0.16202343731930002,0.9347078197507724
-14,0.3539406006447745,0.19030837525672534,-0.01905696081474073,0.7269381621042897
-13,0.6691969825456788,0.24307738155534794,0.19277406924089602,1.1456198958504618
-12,0.2932065923203997,0.16743196243094088,-0.03495402390510782,0.6213672085459072
-11,0.5277875286357363,0.17730831136076897,0.18026962420901504,0.8753054330624576
-10,0.3691835698043903,0.16237737694722182,0.050929759083751136,0.6874373805250296
-9,0.4504243482823768,0.23388765749903206,-0.007987036844165518,0.9088357334089192
-8,0.18915156432336366,0.11067973964946051,-0.02777673920784876,0.40607986785457606
-7,0.0,,,
-6,0.11657751689137107,0.14239207478798632,-0.16250582137701597,0.39566085515975813
-5,0.15595823728930513,0.21208682186743721,-0.25972429516643375,0.5716407697450441
-4,0.19151499987542484,0.15078071104762356,-0.10400976334125797,0.4870397630921076
-3,0.4403478370394052,0.2290451398534482,-0.008572387907293089,0.8892680619861035
-2,0.5257723450299686,0.268081299768397,0.0003426525552245874,1.0512020375047126
-1,0.2557758164616257,0.15761027591431387,-0.0531346479238502,0.5646862808471016
0,0.49915162750598546,0.22609135316229853,0.0560207180919543,0.9422825369200166
1,0.5109739445438404,0.24978414178682734,0.021406022732412433,1.0005418663552683
2,0.22303387586996068,0.26430315668603654,-0.29499079223491775,0.7410585439748392
3,0.2314014189233818,0.21251078109250862,-0.18511205834441055,0.6479148961911741
4,0.42243927899686434,0.1895149472783427,0.05099680779930549,0.7938817501944232
5,0.12569018429036277,0.19098874627996157,-0.24864087987082012,0.5000212484515456
6,0.17232931328264303,0.17514940344189356,-0.17095720937714412,0.5156158359424302
7,0.30146521575637375,0.2912769155021295,-0.2694270481557166,0.8723574796684641
8,0.33921004514492625,0.24432054293852729,-0.13964941969785905,0.8180695099877116
9,0.3482751811453363,0.3576255218479478,-0.35265796162898366,1.0492083239196561
10,-0.044984042820661076,0.3292475510560379,-0.690297384888508,0.6003292992471859
11,0.20870787072864774,0.28699077011175733,-0.3537837025858108,0.7711994440431063
12,0.4422505135875369,0.3339717432869106,-0.21232207510886442,1.0968231022839383
13,0.3324957421716823,0.3139297463104252,-0.2827952542725469,0.9477867386159116
14,-0.020834528295014136,0.33666899900281755,-0.6806936410516878,0.6390245844616597
15,0.2311411317445749,0.25579676885542263,-0.2702113225737704,0.7324935860629203
16,0.13639254501745673,0.323012138575602,-0.4966996131599843,0.7694847031948977
17,0.14701565386455384,0.27272410731330493,-0.3875137741853606,0.6815450819144683
18,0.26943283570958804,0.2960933931156725,-0.31089955085739,0.8497652222765661
