cohort_time,c0,c1,c2,c3,c4
37,-0.22634963328643287,0.4710906153443243,-1.1496702728161208,0.6969710062432549,
44,0.10755269795986916,0.12186344973943478,-0.13129527456123002,0.34640067048096834,
45,0.2009772667370295,0.301364958099213,-0.38968719733985036,0.7916417308139094,
48,-0.11327851684252141,0.34272719781624605,-0.7850114810846983,0.5584544473996554,
51,-0.136913077679697,0.0985182058529224,-0.33000521297292806,0.05617905761353406,
54,0.44846901066748845,0.22961032291604028,-0.0015589527265623127,0.8984969740615392,
59,-0.4825495813441952,0.0864137483058281,-0.6519174157927273,-0.313181746895663,*
60,0.14090078022621363,0.16175329116027592,-0.17612984482874824,0.4579314052811755,
