rel_month,att,se,ci_lo,ci_hi
-18,0.0008972847401382553,0.004411482914891943,-0.007749062891463729,0.009543632371740239
-17,0.005566753406589475,0.0070153927068944836,-0.008183163636328672,0.01931667044950762
-16,0.004274613429702366,0.005800560951362117,-0.007094277125096776,0.015643503984501508
-15,0.0076660871703315625,0.007679071023168036,-0.007384615469802931,0.022716789810466056
-14,0.0018809582455593709,0.003128824824881069,-0.004251425725142366,0.008013342216261108
-13,0.009891368049402514,0.006303498354895008,-0.0024632617027991813,0.02224599780160421
-12,0.002125831213338744,0.005010114899457431,-0.0076938135480053346,0.011945475974682823
-11,0.0051718871326846905,0.003246769296915128,-0.0011916637553793935,0.011535438020748775
-10,0.0025061990208940545,0.0044667307167567,-0.00624843231258786,0.011260830354375969
-9,-4.764945987559277e-05,0.006314786022956353,-0.012424402634946968,0.012329103715195782
-8,0.0022247217753332505,0.005665627843567342,-0.00887970474786607,0.013329148298532573
-7,-0.0006634811088888546,0.0073314067750470955,-0.015032774343994108,0.013705812126216398
-6,0.0005625961813621664,0.007387289247654239,-0.013916224687420134,0.015041417050144468
-5,-0.0017018057283085682,0.0057767131717146245,-0.013023955493887377,0.00962034403727024
-4,-0.0007241859809227059,0.006944294814923042,-0.01433475371620011,0.012886381754354697
-3,0.00015000698562136843,0.003474834044004369,-0.006660542592880864,0.006960556564123602
-2,0.008576404116527188,0.004001296283138047,0.0007340075101026321,0.016418800722951744
-1,0.0,,,
0,0.0027490010321794857,0.004402065797017995,-0.005878889387551392,0.011376891451910363
1,0.004184472222541341,0.005435816104557778,-0.006469531568974717,0.014838476014057399
2,-0.0029595063495649722,0.0032653462753230505,-0.009359467446250162,0.003440454747120218
3,0.0030157876911617136,0.007364077182539925,-0.011417538365989733,0.01744911374831316
4,0.003037098393108211,0.007856474628397232,-0.012361308924003068,0.018435505710219492
5,0.002790858021235883,0.00516757126769018,-0.00733739555098086,0.012919111593452626
6,-0.0021778861331331516,0.004505320360596744,-0.011008151778717779,0.006652379512451474
7,-0.0010743003668875393,0.004229559669462058,-0.009364084989496308,0.007215484255721228
8,0.01291098947890362,0.010247656473396538,-0.007174048134892339,0.03299602709269958
9,0.0022774335634144034,0.0038738617191838337,-0.005315195887274327,0.009870063014103134
10,-0.0012414591768522565,0.006195005592537097,-0.013383447022249183,0.010900528668544669
11,0.015707345930073658,0.00965793147058626,-0.0032218519174313717,0.03463654377757869
12,0.0011609669493289321,0.0036772194567181076,-0.006046250749088503,0.008368184647746368
13,-0.0007231570823601344,0.005540921971656925,-0.011583164587954374,0.010136850423234105
14,-0.0019327519985725414,0.0027171661320045983,-0.00725829975731356,0.0033927957601684773
15,4.9189403053548266e-05,0.00657202093326507,-0.012831734931789303,0.0129301137378964
16,-0.008558328141449653,0.01143382521970586,-0.03096821377759891,0.013851557494699603
17,0.0036015406916194517,0.007154694305435141,-0.010421402467427242,0.017624483850666145
18,0.003459420642531644,0.014115685132170288,-0.024206813833629635,0.031125655118692922
