cohort_time,c0,c1,c2,c3,c4
37,-0.18923512546778645,0.01215186324997042,-0.21305233978278432,-0.1654179111527886,*
44,0.14275643981496924,0.15249254872100998,-0.15612346358892978,0.44163634321886824,
45,-0.025988478494385615,0.012064174721299871,-0.04963382645133191,-0.0023431305374393245,*
48,-0.0027756594867147932,0.01956781005706931,-0.0411278624548913,0.03557654348146171,
51,0.027798150589501417,0.08871038068162876,-0.14607100060132872,0.20166730178033154,
54,6.440103685768916e-05,0.02810634640708363,-0.05502302565803298,0.05515182773174836,
