cohort_time,c0,c1,c2,c3,c4
37,-9.912773208644381,2.1990804272277957,-14.222891645117816,-5.602654772170946,*
44,2.0131805024660663,0.724155509864163,0.5938617839260669,3.432499221006066,*
45,7.356016763311491,2.8771313664896887,1.71694290620119,12.995090620421792,*
48,-2.514904244871513,3.775977267861784,-9.915683696322562,4.885875206579536,
51,9.153329843475486,3.0126722962006625,3.248600645700602,15.05805904125037,*
54,7.113635836250381,1.1101569608085193,4.937768175879239,9.289503496621524,*
