cohort_time,c0,c1,c2,c3,c4
37,-0.014303037059173473,0.006557596313963448,-0.02715568965969444,-0.0014503844586525021,*
44,-0.018656135294574095,0.008553386496474065,-0.035420464773514494,-0.0018918058156336959,*
45,-0.019504141444327466,0.008942176791768338,-0.03703048589958334,-0.001977796989071596,*
48,-0.02258374272501075,0.010354099443100182,-0.04287740472583333,-0.002290080724188164,*
51,0.16245637044373717,0.15300144541818433,-0.137420952158475,0.46233369304594935,
54,-0.017773004629742187,0.014511597512997142,-0.046215213113357606,0.010669203853873231,
59,-0.028881132523331056,0.02358134595862035,-0.0750997213092061,0.017337456262543988,
60,-0.033007008598092635,0.026950109666994692,-0.08582825292480697,0.01981423572862171,
