cohort_time,c0,c1,c2,c3,c4
37,2.9538950570143783,2.0271698208828717,-1.0192847824625626,6.92707489649132,
44,1.5158111354163435,1.422340091260691,-1.2719242172220244,4.303546488054711,
45,6.039003774905164,2.050657830856257,2.019788281811871,10.058219267998457,*
48,7.818325483079021,3.481358341055389,0.9949885173323487,14.641662448825693,*
51,7.1860299726004495,1.378657393013082,4.483911135274926,9.888148809925973,*
54,6.5958634912896095,2.147678398954819,2.386491178963519,10.8052358036157,*
